Касьян Никитич Буянтуев
Мария Игоревна Лалитина
Юлия Платоновна Мишутина
Василий Данилович Останин
Федот Львович Насонов
Оксинья Алексеевна Моржеретова
Платон Юрьевич Амченцев
Федот Русланович Бакунин
Игорь Константинович Кадомцев
Ирина Викторовна Наследышева
Оксинья Викторовна Майорова
Прасковья Афанасьевна Амченцева
Фёкла Васильевна Журавлёва
Вячеслав Фомич Амилеев
Елизавета Фомична Леонова
Елизавета Кирилловна Нижегородцева
Захар Олегович Бражников
Ирина Валерьевна Максютова
Макар Степанович Евлашин
Вадим Юрьевич Чудинов
Инна Фёдоровна Забусова
Светлана Витальевна Молоканова
Емельян Борисович Бахорин
Иван Власиевич Шехин
Платон Трофимович Молоканов
Станислав Вячеславович Алексеев
Николай Олегович Сюткин
Евгений Касьянович Буздырин
Касьян Федотович Андронников
Вероника Михайловна Недопекина
Фома Богданович Недошивин
Евгения Олеговна Степанцова
Пётр Юрьевич Балахонов
Данила Борисович Солонин
Надежда Валерьевна Чанова
Михаил Андреевич Бестужев
Константин Михайлович Ермошкин
Полина Борисовна Богдашкина
Полина Викторовна Лёвочкина
Степанида Степановна Бухонина
Полина Павловна Фрыгина
Анастасия Антоновна Карпичева
Фёдор Павлович Маклаков
Валентин Васильевич Божков
Руслан Павлович Нагаев
Валентин Александрович Дураков
Валентин Юрьевич Сидоркин
Светлана Ивановна Вешнякова
Борис Борисович Ветошников
Тимофей Николаевич Ламзин
Анастасия Петровна Лабазанова
Мария Даниловна Недожогина
Касьян Тимофеевич Шебалкин
Никифор Никитич Недоспасов
Афанасий Никифорович Зырянов
Валерий Данилович Авлуков
Виктор Емельянович Гоглачёв
Валерий Фомич Сидоркин
Ксенофонт Фёдорович Малафеев
Варвара Вячеславовна Лалетина
Егор Иванович Башуткин
Фёкла Львовна Каманина
Хевронья Константиновна Сидоркина
Наталья Павловна Гладышева
Валентина Кирилловна Юдина
Никифор Власиевич Барашков
Ксенофонт Николаевич Морозов
Люсия Григорьевна Закатова
Ксенофонт Олегович Кравцов
Акулина Николаевна Ерашева
Вячеслав Романович Жмакин
Константин Васильевич Максютов
Акулина Павловна Мишенина
Варвара Даниловна Поливанова
Фома Григорьевич Ляхов
Татьяна Борисовна Солонина
Антон Антонович Лызлов
Владимир Антонович Вешняков
Пелагея Никифоровна Андронникова
Фёкла Геннадиевна Недосеева
Тимофей Михайлович Лёвочкин
Антон Русланович Выжлецов
Люсия Григорьевна Волкова
Галина Евгеньевна Карпушкина
Евгения Вадимовна Лисина
Ксения Васильевна Неофидова
Надежда Геннадиевна Недокладова
Прасковья Витальевна Варакина
Варвара Васильевна Мишурина
Лев Сергеевич Арзамасцев
Татьяна Платоновна Лапина
Любовь Платоновна Амелякина
Марина Александровна Никуличева
Роман Валентинович Оношкин
Евдокия Фёдоровна Дымова
Трофим Антонович Ирошников
Захар Геннадиевич Вахромеев
Вячеслав Васильевич Надежин
Варвара Евгеньевна Бабина
Валентин Игоревич Вахромеев
Макар Евгеньевич Панов
Акулина Юрьевна Бабанина
Павел Геннадиевич Усиков
Милана Валентиновна Лешукова
Пётр Евгеньевич Недоростков
Валентин Александрович Воргин
Клавдия Олеговна Медведева
Пётр Вадимович Митрохин
Сергей Власиевич Бандурин
Алексей Иванович Залыгин
Вячеслав Валентинович Новиков
Кирилл Львович Перумов
Оксинья Алексеевна Глазьева
Иван Евгеньевич Морозов
Тамара Юрьевна Булыгина
Галина Кирилловна Лимарева
Любовь Юрьевна Мотовилова
Нина Львовна Дробышева
Василий Данилович Недожогин
Лада Власиевна Лаушкина
Вероника Руслановна Мингалёва
Надежда Александровна Недокукина
Хевронья Николаевна Вырошникова
Инна Алексеевна Оношкина
Иван Львович Осьминин
Александра Павловна Ноговицына
Ирина Кирилловна Атикова
Анастасия Николаевна Иванова
Трофим Емельянович Дементьев
Галина Георгиевна Малафеева
Светлана Никифоровна Заказчикова
Егор Никифорович Лазлов
Пётр Русланович Беспалов
Оксана Степановна Негодяева
Захар Данилович Панов
Богдан Игоревич Забусов
Пелагея Захаровна Мирошникова
Хевронья Васильевна Асадова
Прасковья Алексеевна Арчакова
Оксана Тимофеевна Надежина
Кирилл Алексеевич Рыбаков
Клавдия Игоревна Онегина
Фёкла Фёдоровна Ерохина
Константин Власиевич Ошурков
Оксана Касьяновна Доверова
Александр Викторович Калюгин
Надежда Борисовна Ерашева
Инна Тимофеевна Рыбакова
Василий Михайлович Тихоходов
Тимофей Игоревич Каманин
Инна Николаевна Божкова
Татьяна Николаевна Мишурина
Оксинья Ивановна Волокитина
Екатерина Тимофеевна Воронова
Вячеслав Кириллович Бунин
Валентина Вадимовна Жукова
Варвара Борисовна Муштакова
Егор Владимирович Наточеев
Никифор Богданович Леонов
Марина Сергеевна Наточеева
Георгий Валентинович Лешуков
Лада Афанасьевна Захарова
Евгения Руслановна Москвичёва
Станислав Владимирович Бестужев
Елизавета Макаровна Ширяева
Хевронья Платоновна Евлампиева
Ефросиния Владимировна Гурьянова
Андрей Романович Михалев
Ефросиния Станиславовна Евланова
Пётр Валерьевич Осьмаков
Трофим Вячеславович Лутошников
Тамара Валентиновна Лукшина
Касьян Емельянович Големов
Лада Григорьевна Лимарева
Евдокия Тимофеевна Ларюшина
Анна Геннадиевна Рогозина
Ксения Богдановна Нагибина
Олег Русланович Ерлыченков
Елизавета Степановна Гладышева
Валерий Валерьевич Дёмин
Вячеслав Емельянович Воргин
Руслан Витальевич Амелякин
Александр Тимофеевич Малахов
Афанасий Фёдорович Шустров
Виталий Вадимович Буздырин
Татьяна Макаровна Федчина
Евгений Константинович Чунов
Светлана Федотовна Попова
Александра Вадимовна Поварницина
Валентин Платонович Анохин
Касьян Михайлович Недокукин
Александра Егоровна Мишуточкина
Авдотья Кирилловна Насонова
Надежда Вадимовна Ляхова
Прасковья Владимировна Асадова
Кирилл Алексеевич Булыгин
Евгений Геннадиевич Мухортов
Инна Трофимовна Жукова
Анастасия Валерьевна Алаева
Иван Захарович Бражников
Степан Евгеньевич Мишин
Лада Афанасьевна Занозина
Варвара Вадимовна Голоднова
Иван Афанасьевич Малафеев
Афанасий Русланович Второв
Юрий Витальевич Беглов
Тимофей Антонович Недогадов
Роман Иванович Лемяхов
Валерий Касьянович Дедов
Константин Захарович Аратов
Владимир Львович Асадов
Фёкла Трофимовна Ненашкина
Клавдия Валентиновна Лутошникова
Валентин Борисович Бушмин
Люсия Евгеньевна Шебалкина
Акулина Кирилловна Амелякина
Елизавета Юрьевна Ненашкина
Любовь Афанасьевна Евланина
Лев Русланович Верижников
Александра Никитична Листратова
Светлана Вадимовна Мотовилова
Вероника Михайловна Багаева
Евгений Платонович Андронников
Борис Александрович Чернов
Данила Валерьевич Девяткин
Екатерина Алексеевна Мутылина
Марина Вадимовна Никуличева
Милана Сергеевна Невьянцева
Степанида Романовна Осминина
Виталий Павлович Минин
Пелагея Александровна Божкова
Юлия Кирилловна Недобитова
Клавдия Макаровна Булыгина
Инна Григорьевна Алаева
Фома Ксенофонтович Романов
Оксана Валерьевна Девятова
Валентина Емельяновна Дебособрова
Нина Вадимовна Недовесова
Анастасия Афанасьевна Скороходова
Галина Валентиновна Степашина
Иван Кириллович Задерихин
Валентин Кириллович Дементьев
Инна Даниловна Недокучаева
Игорь Фомич Лешаков
Никифор Романович Поливанов
Федот Сергеевич Крылов
Лев Степанович Митрохин
Станислав Макарович Деревятин
Лада Владимировна Недодаева
Нина Ивановна Близнюкова
Фёдор Валентинович Воеводин
Мария Захаровна Шанова
Антон Валерьевич Непомнящев
Галина Тимофеевна Будаева
Анна Юрьевна Фрыгина
Трофим Геннадиевич Вельмукин
Евгения Вадимовна Галанина
Пётр Григорьевич Новиков
Александра Захаровна Барашкова
Анна Никифоровна Ларькова
Наталья Евгеньевна Щербатова
Инна Андреевна Гмырина
Пётр Евгеньевич Бандурин
Данила Павлович Балахонов
Николай Иванович Мишунькин
Борис Тимофеевич Ванслов
Виталий Викторович Бакулин
Ирина Васильевна Петрова
Светлана Егоровна Лисина
Татьяна Вадимовна Давыдова
Лада Михайловна Малашкина
Василий Львович Охрютин
Виктор Викторович Ногаев
Вадим Петрович Маёров
Ирина Афанасьевна Шанова
Степанида Борисовна Зырянова
Олег Владимирович Еськов
Николай Геннадиевич Благинин
Хевронья Георгиевна Залыгина
Виталий Сергеевич Балашов
Елена Викторовна Душечкина
Ефросиния Ивановна Кудрина
Оксана Вадимовна Баландина
Люсия Ивановна Мишина
Акулина Никифоровна Платонова
Ксения Олеговна Макарова
Геннадий Богданович Наседкин
Станислав Львович Кузнецов
Никита Олегович Грызлов
Виктор Валентинович Беспалов
Полина Александровна Гузеева
Макар Алексеевич Варлов
Светлана Вячеславовна Нечаева
Мария Геннадиевна Лазлова
Александра Фёдоровна Недовесова
Оксана Евгеньевна Усикова
Павел Трофимович Выростов
Тимофей Антонович Неприн
Ольга Владимировна Белова
Юрий Александрович Александров
Евгений Сергеевич Киселёв
Мария Фомична Воронина
Афанасий Вадимович Викторов
Виталий Захарович Демихов
Федот Русланович Напалков
Евдокия Емельяновна Нагаева
Георгий Егорович Евлашов
Олег Викторович Найдёнов
Ольга Тимофеевна Елпидина
Мария Егоровна Нистратова
Елизавета Фомична Големова
Александра Витальевна Жаринова
Анна Никитична Голоднова
Никита Захарович Неофидов
Власий Захарович Душкин
Ксенофонт Егорович Бахорин
Георгий Игоревич Максаков
Любовь Львовна Усикова
Мария Емельяновна Ипутатова
Афанасий Кириллович Надежин
Евгения Валентиновна Морозова
Авдотья Ксенофонтовна Онегина
Валерий Макарович Тихомиров
Никита Геннадиевич Наседкин
Павел Романович Заказчиков
Данила Никифорович Бармин
Сергей Романович Закутин
Никита Степанович Кабанов
Наталья Валерьевна Корубина
Захар Ксенофонтович Ковальков
Пётр Богданович Мурин
Виталий Захарович Майков
Андрей Власиевич Дятлов
Нина Фёдоровна Батракова
Варвара Макаровна Шебалкина
Ефросиния Даниловна Арзамасцева
Наталья Александровна Булатова
Полина Евгеньевна Дежнова
Акулина Николаевна Ширяева
Тимофей Иванович Веретинов
Любовь Олеговна Ерёмина
Вероника Егоровна Микифорова
Александр Трофимович Выростов
Макар Сергеевич Близняков
Василий Львович Лукшин
Светлана Никитична Васильева
Пелагея Ксенофонтовна Мишулина
Антон Ксенофонтович Мысин
Надежда Афанасьевна Веденеева
Вячеслав Богданович Гаршин
Алексей Геннадиевич Лешуков
Юлия Геннадиевна Неделина
Полина Григорьевна Дробышева
Акулина Романовна Четверикова
Ефросиния Фомична Майорова
Евгений Валерьевич Гмырин
Хевронья Антоновна Ефимочкина
Клавдия Федотовна Волостнова
Власий Георгиевич Лалетин
Емельян Геннадиевич Лапин
Лев Степанович Недогонов
Виктор Валерьевич Федчин
Георгий Георгиевич Бушмин
Федот Павлович Екимов
Афанасий Игоревич Воргин
Борис Викторович Федчин
Татьяна Егоровна Лесина
Николай Макарович Лимарев
Роман Олегович Ларюшин
Елизавета Владимировна Степанова
Борис Фёдорович Григорьев
Милана Юрьевна Безрукова
Анна Георгиевна Амченцева
Оксинья Николаевна Наврузова
Лев Емельянович Зенкин
Павел Витальевич Лютов
Авдотья Сергеевна Ергина
Пелагея Ксенофонтовна Мазурова
Анастасия Тимофеевна Голицына
Захар Касьянович Остапов
Юрий Николаевич Гузеев
Емельян Константинович Маркин
Елизавета Александровна Беспалова
Антон Захарович Бакунин
Игорь Данилович Нагибин
Галина Алексеевна Качулина
Пётр Ксенофонтович Федчин
Фёдор Петрович Силкин
Валентин Евгеньевич Бурмистров
Ольга Васильевна Маклакова
Светлана Евгеньевна Лыткина
Владимир Николаевич Бурмистров
Никифор Витальевич Железняков
Игорь Емельянович Таныгин
Данила Степанович Ерастов
Ксения Ксенофонтовна Гордеева
Любовь Николаевна Вараксина
Виталий Витальевич Братухин
Елизавета Олеговна Дёмина
Ирина Егоровна Бывшева
Пелагея Петровна Ивашова
Ольга Богдановна Медвенцева
Юлия Игоревна Мишукина
Касьян Александрович Лариошкин
Милана Владимировна Столярова
Анна Владимировна Трофимова
Макар Николаевич Осминин
Власий Макарович Свердлов
Павел Валерьевич Душкин
Юрий Геннадиевич Алаев
Люсия Кирилловна Неделина
Хевронья Владимировна Астафьева
Николай Игоревич Злобин
Юлия Игоревна Баратаева
Тамара Павловна Лындина
Ирина Захаровна Недокукина
Платон Кириллович Журавлёв
Анна Руслановна Баранова
Степанида Юрьевна Охохонина
Елизавета Сергеевна Горбачёва
Андрей Емельянович Осьминин
Валентина Касьяновна Голоднова
Валерий Антонович Алюшников
Оксана Владимировна Пушкина
Борис Андреевич Гаршин
Игорь Никифорович Мячин
Фома Платонович Недоплясов
Макар Трофимович Андреев
Люсия Валентиновна Ахряпова
Полина Петровна Калинина
Ирина Ивановна Мурина
Варвара Федотовна Булатова
Оксана Фёдоровна Бурмистова
Ксения Касьяновна Доверова
Татьяна Емельяновна Никулина
Александра Викторовна Тихомирова
Афанасий Богданович Крылов
Хевронья Валерьевна Ляпичева
Григорий Павлович Тукмаков
Геннадий Георгиевич Петров
Тамара Михайловна Закутина
Инна Емельяновна Бакланова
Елена Евгеньевна Галимова
Никифор Вадимович Усиков
Марина Романовна Мелехова
Анна Тимофеевна Заказчикова
Василий Андреевич Вергизов
Захар Ксенофонтович Карпунин
Валерий Фёдорович Мотовилов
Ефросиния Руслановна Тихоходова
Лада Власиевна Васильева
Фёкла Ивановна Меркулова
Светлана Вячеславовна Недосекина
Захар Борисович Мымликов
Лада Степановна Романова
Валентина Вадимовна Недогонова
Виктор Афанасьевич Недоносков
Руслан Валентинович Киселёв
Николай Сергеевич Демихов
Валерий Андреевич Астахов
Елизавета Владимировна Лёвочкина
Платон Фомич Лескин
Наталья Власиевна Лындяева
Ирина Степановна Недоглядова
Юлия Геннадиевна Дерябина
Никифор Борисович Лаптев
Вадим Юрьевич Найдёнов
Тамара Константиновна Миронова
Егор Данилович Аривошкин
Евгения Ивановна Бузунова
Пётр Евгеньевич Кадыков
Полина Кирилловна Васильева
Руслан Георгиевич Дианов
Лев Валентинович Карпунин
Прасковья Михайловна Нефёдова
Антон Григорьевич Колесников
Ефросиния Николаевна Лутошникова
Вячеслав Кириллович Бушмин
Станислав Иванович Морозов
Тамара Егоровна Бабаева
Степан Андреевич Ногаев
Хевронья Игоревна Максютова
Ксения Валентиновна Екимова
Оксана Федотовна Авлова
Богдан Григорьевич Железняков
Люсия Борисовна Майорова
Геннадий Ксенофонтович Наровчатов
Игорь Витальевич Недоносков
Полина Александровна Гагарина
Николай Иванович Чернышёв
Евгения Вячеславовна Андронникова
Касьян Власиевич Михалков
Галина Трофимовна Соколова
Андрей Юрьевич Гмырин
Оксана Алексеевна Девятаева
Лада Александровна Галанкина
Нина Львовна Недогадова
Прасковья Фомична Иванова
Оксана Кирилловна Шустрова
Алексей Емельянович Кандауров
Юлия Олеговна Балашова
Галина Станиславовна Дерюгина
Варвара Николаевна Ерохина
Светлана Яковлевна Девяткина
Акулина Руслановна Калюгина
Роман Викторович Бабин
Оксана Богдановна Каманина
Николай Русланович Давыдов
Ольга Ивановна Сидоркина
Власий Антонович Мысин
Руслан Власиевич Нефедьев
Вероника Никитична Благинина
Фёдор Данилович Калинин
Геннадий Григорьевич Еманов
Елена Сергеевна Мишулина
Георгий Павлович Калинин
Георгий Данилович Качулин
Егор Емельянович Панов
Александра Тимофеевна Ларькина
Ефросиния Петровна Бухарова
Авдотья Егоровна Богданова
Вячеслав Емельянович Ожгибесов
Сергей Макарович Окладников
Николай Николаевич Алимов
Светлана Кирилловна Максютова
Вадим Викторович Мотовилов
Станислав Павлович Минаев
Константин Русланович Лашманов
Макар Васильевич Лохтин
Алексей Ксенофонтович Чернов
Александра Александровна Големова
Александр Вадимович Барашков
Полина Константиновна Карпеева
Юрий Юрьевич Наточеев
Марина Николаевна Евлашина
Ольга Викторовна Недосекина
Евгения Афанасьевна Дедушкина
Марина Ксенофонтовна Варлова
Борис Русланович Мурин
Вероника Платоновна Басалаева
Александр Михайлович Фрыгин
Екатерина Станиславовна Лаушкина
Сергей Никифорович Степашин
Светлана Александровна Дементьева
Макар Константинович Надежин
Татьяна Евгеньевна Меланьина
Роман Романович Бибиков
Милана Константиновна Буянтуева
Емельян Русланович Никулин
Алексей Никифорович Ипутатов
Светлана Станиславовна Васильева
Клавдия Емельяновна Митрохина
Александр Георгиевич Столяров
Ксения Ксенофонтовна Ларюхина
Василий Васильевич Железняков
Валентина Макаровна Калашникова
Юрий Евгеньевич Годунов
Тамара Вячеславовна Дятлова
Вячеслав Олегович Лаушкин
Иван Алексеевич Касьянов
Евгения Андреевна Ахрамеева
Григорий Константинович Некрасов
Анастасия Трофимовна Кудрина
Константин Русланович Новодерёжкин
Константин Петрович Кузнецов
Вероника Александровна Новомлинцева
Платон Станиславович Истратов
Евдокия Тимофеевна Недобитова
Василий Федотович Ляков
Елизавета Захаровна Калабухова
Екатерина Георгиевна Степашина
Валентина Трофимовна Лешакова
Александра Богдановна Ермакова
Акулина Никифоровна Абрамова
Георгий Васильевич Гуров
Елена Даниловна Бибикова
Галина Руслановна Панова
Александра Фёдоровна Тряпичкина
Ирина Антоновна Гандыбина
Ефросиния Станиславовна Каймакова
Акулина Степановна Максутова
Степан Петрович Наседкин
Борис Васильевич Ерашев
Валентина Витальевна Нохрина
Галина Ивановна Маркина
Данила Власиевич Ломов
Вероника Евгеньевна Бектуганова
Афанасий Юрьевич Арутюнов
Марина Захаровна Куликова
Евдокия Антоновна Касьянова
Галина Даниловна Столярова
Люсия Петровна Голоднова
Богдан Власиевич Кириллов
Афанасий Никитич Воронов
Фёкла Вячеславовна Коробова
Антон Борисович Баратаев
Тамара Геннадиевна Тихоходова
Пелагея Борисовна Башуткина
Константин Власиевич Артемьев
Светлана Борисовна Острокопытова
Фома Данилович Огуреев
Антон Григорьевич Аривошкин
Геннадий Иванович Назаров
Надежда Станиславовна Недосекина
Василий Алексеевич Веденеев
Ирина Геннадиевна Моржеретова
Станислав Павлович Лемешев
Ксения Борисовна Каманина
Хевронья Афанасьевна Дорохова
Власий Захарович Гладышев
Елизавета Власиевна Евлахова
Александра Сергеевна Башуткина
Никита Игоревич Комолов
Антон Никитич Позолотин
Богдан Антонович Карпочкин
Захар Викторович Лариошкин
Лев Тимофеевич Буконин
Пелагея Антоновна Огуреева
Милана Павловна Мурина
Галина Антоновна Максютова
Ирина Константиновна Лесина
Яков Русланович Ипутатов
Иван Никифорович Мишечкин
Милана Евгеньевна Кабанова
Инна Даниловна Калашникова
Юрий Юрьевич Андронников
Игорь Георгиевич Недомолвин
Фёдор Платонович Евлампиев
Елена Вадимовна Буконина
Наталья Афанасьевна Леонтьева
Степанида Викторовна Аратова
Данила Константинович Зайцев
Фёкла Борисовна Ерлыченкова
Светлана Вячеславовна Желвакова
Лев Степанович Бабин
Анна Станиславовна Мишагина
Виктор Павлович Мызников
Ксенофонт Никитич Киселёв
Евдокия Богдановна Недожогина
Пелагея Богдановна Лутошина
Константин Данилович Михалин
Любовь Яковлевна Наслузова
Валентина Евгеньевна Недобоева
Ксенофонт Емельянович Лошкомоев
Валентина Георгиевна Недоглядова
Милана Федотовна Невьянцева
Кирилл Тимофеевич Мишечкин
Вадим Никитич Андрианов
Оксинья Руслановна Насонова
Иван Александрович Истратов
Емельян Федотович Бородин
Михаил Юрьевич Тукмаков
Юлия Николаевна Дорохова
Юлия Афанасьевна Закутина
Власий Федотович Максаков
Богдан Романович Аношкин
Данила Алексеевич Буданов
Олег Петрович Бурмистров
Власий Вадимович Кандауров
Руслан Вадимович Ивашов
Ефросиния Фёдоровна Балябина
Пелагея Ивановна Деревятина
Кирилл Платонович Шустров
Борис Данилович Бавин
Степан Георгиевич Дерюгин
Алексей Валентинович Алексеев
Фёкла Макаровна Верижникова
Валерий Евгеньевич Важенин
Фёдор Касьянович Архипов
Мария Евгеньевна Недокучаева
Власий Валентинович Близняков
Егор Юрьевич Рыбин
Ефросиния Олеговна Авдеева
Руслан Валерьевич Олейников
Полина Сергеевна Трофимова
Евгений Георгиевич Зарудин
Антон Никитич Бунин
Марина Игоревна Алаева
Лада Емельяновна Близнякова
Касьян Макарович Ларьков
Никифор Фомич Михалкин
Олег Львович Лялькин
Милана Руслановна Недозрелова
Фёдор Степанович Платонов
Вячеслав Ксенофонтович Мишенин
Геннадий Валентинович Витин
Милана Макаровна Лалетина
Инна Макаровна Мурина
Варвара Антоновна Ергина
Анна Петровна Бушмина
Мария Степановна Муратова
Степанида Александровна Еранцева
Прасковья Георгиевна Окладникова
Антон Владимирович Майданов
Акулина Андреевна Базулина
Владимир Богданович Мингалёв
Алексей Борисович Мирошников
Афанасий Романович Клочков
Валентин Никифорович Ларьков
Наталья Станиславовна Острокопытова
Валентин Макарович Фрыгин
Фёкла Евгеньевна Гурьянова
Елизавета Алексеевна Недовесова
Роман Иванович Евланов
Касьян Касьянович Лозбинев
Платон Вадимович Мячин
Ольга Петровна Демихова
Евгений Васильевич Деревятин
Георгий Геннадиевич Клочков
Борис Федотович Майков
Валентин Валентинович Королёв
Евгения Константиновна Дробышева
Ефросиния Борисовна Еськова
Трофим Кириллович Чудинов
Лада Федотовна Ермакова
Елизавета Валерьевна Сладкова
Анна Павловна Малахова
Фёкла Степановна Лошкомоева
Ирина Тимофеевна Нагаева
Марина Григорьевна Останина
Люсия Георгиевна Витютиева
Пётр Платонович Воронов
Татьяна Вадимовна Гонохова
Касьян Геннадиевич Давыдов
Лев Александрович Кузнецов
Наталья Андреевна Аривошкина
Борис Антонович Максютов
Степанида Юрьевна Волостнова
Светлана Витальевна Багаева
Милана Олеговна Выростова
Геннадий Витальевич Трофимов
Афанасий Григорьевич Халтурин
Егор Власиевич Недокладов
Галина Владимировна Мишукина
Платон Станиславович Лыткин
Геннадий Вячеславович Исаев
Елена Алексеевна Евлампиева
Кирилл Олегович Халтурин
Надежда Васильевна Михаева
Валерий Петрович Мишагин
Борис Георгиевич Сидоркин
Роман Власиевич Ерошин
Виталий Геннадиевич Лимарев
Станислав Владимирович Кузнецов
Руслан Степанович Благинин
Николай Власиевич Максаков
Люсия Борисовна Лашманова
Касьян Юрьевич Чернов
Марина Руслановна Останина
Ефросиния Викторовна Охрютина
Галина Егоровна Девятнина
Богдан Сергеевич Коробов
Акулина Ивановна Мушкетова
Галина Георгиевна Колесникова
Полина Емельяновна Беляева
Вячеслав Данилович Девятнин
Андрей Никифорович Артемьев
Яков Афанасьевич Гуров
Ефросиния Касьяновна Недомерова
Елена Владимировна Лазлова
Борис Никифорович Маркин
Степан Сергеевич Тряпичкин
Станислав Григорьевич Халтурин
Виталий Власиевич Мурин
Василий Антонович Авлуков
Пётр Ксенофонтович Лутохин
Алексей Трофимович Забродин
Иван Александрович Амелякин
Вячеслав Сергеевич Ерошин
Валентин Фёдорович Петров
Евдокия Алексеевна Басалаева
Власий Егорович Усиков
Алексей Георгиевич Волостнов
Сергей Витальевич Журавлёв
Константин Иванович Нездольев
Фома Егорович Гагарин
Елизавета Кирилловна Гордеева
Георгий Игоревич Мишаков
Варвара Никифоровна Недохлебова
Яков Станиславович Ерёмин
Ирина Никифоровна Карпунина
Богдан Петрович Вараксин
Ксенофонт Емельянович Бабурин
Елизавета Юрьевна Черкесова
Анна Федотовна Кадомцева
Емельян Русланович Аривошкин
Степан Борисович Ломовцев
Ксения Власиевна Недожорова
Олег Романович Астапов
Александра Афанасьевна Недокукина
Захар Степанович Бузунов
Николай Власиевич Лемяхов
Нина Макаровна Тихоходова
Руслан Евгеньевич Гамзулин
Екатерина Тимофеевна Карпочкина
Фёкла Антоновна Оплетаева
Григорий Никифорович Зотов
Светлана Даниловна Невьянцева
Анастасия Захаровна Екимова
Марина Игоревна Мишуткина
Пелагея Георгиевна Нефёдова
Фома Юрьевич Ерошин
Андрей Тимофеевич Девятаев
Наталья Валентиновна Баранова
Георгий Геннадиевич Бузунов
Нина Львовна Евтухова
Ксенофонт Сергеевич Душечкин
Нина Вадимовна Насонова
Валентин Тимофеевич Рогозин
Борис Олегович Балашов
Антон Никифорович Шумаков
Афанасий Валентинович Бухаров
Авдотья Георгиевна Авлукова
Валентин Вячеславович Беглов
Богдан Геннадиевич Казаков
Анастасия Кирилловна Завражнова
Евгения Романовна Мишурова
Елизавета Романовна Монахова
Ольга Романовна Долгова
Борис Емельянович Бадыгин
Виктор Николаевич Рогозин
Евгения Вячеславовна Рогозина
Валерий Платонович Брыкин
Милана Игоревна Недоквасова
Пелагея Львовна Абрамова
Евдокия Макаровна Щелчкова
Елизавета Юрьевна Михаева
Наталья Степановна Недоквасова
Милана Борисовна Евлашина
Елена Власиевна Ефимочкина
Надежда Тимофеевна Тряпичкина
Пётр Романович Проханов
Нина Андреевна Любимова
Анастасия Степановна Лашманова
Валентина Львовна Поварова
Тамара Львовна Варакина
Иван Антонович Астапов
Ксенофонт Олегович Мельгунов
Виталий Кириллович Нагульнов
Никифор Игоревич Дерябин
Анастасия Трофимовна Выростова
Анастасия Львовна Недогадова
Данила Никитич Дементьев
Евдокия Захаровна Лобанова
Надежда Игоревна Михалева
Прасковья Сергеевна Новожилова
Павел Емельянович Непомнящев
Анна Геннадиевна Карамышева
Елизавета Алексеевна Муштакова
Елизавета Ксенофонтовна Демидова
Елизавета Сергеевна Бессарабова
Елизавета Власиевна Кравцова
Люсия Юрьевна Витина
Степанида Фомична Вельмукина
Константин Викторович Дежнов
Фёкла Никитична Лешукова
Степанида Владимировна Булыгина
Ефросиния Михайловна Буконина
Станислав Васильевич Свердлов
Юрий Петрович Лесанов
Тамара Павловна Шанова
Юлия Константиновна Новикова
Любовь Романовна Евсеева
Пелагея Валентиновна Кравцова
Елена Георгиевна Бакланова
Ксения Олеговна Майорова
Нина Валерьевна Амченцева
Платон Сергеевич Родин
Юрий Сергеевич Недачин
Нина Ксенофонтовна Лядова
Надежда Геннадиевна Кабанова
Николай Викторович Бунин
Фома Алексеевич Арзамасцев
Евгений Кириллович Нахабин
Ирина Витальевна Демихова
Инна Михайловна Тихоходова
Сергей Григорьевич Меркулов
Надежда Константиновна Лисина
Фома Ксенофонтович Долматов
Константин Сергеевич Ефимочкин
Алексей Емельянович Мусатов
Юлия Власиевна Охрютина
Касьян Геннадиевич Сюткин
Анна Константиновна Важенина
Афанасий Касьянович Мелехов
Станислав Константинович Ахряпов
Нина Васильевна Лазлова
Иван Романович Карпычев
Кирилл Данилович Демихов
Надежда Ивановна Асадова
Анна Афанасьевна Щербакова
Юлия Владимировна Бадыгина
Валерий Петрович Аратов
Фёкла Николаевна Листратова
Елена Захаровна Беспалова
Пелагея Захаровна Наслузова
Платон Евгеньевич Беклов
Нина Фомична Веретинова
Фёкла Борисовна Кадыкова
Ефросиния Богдановна Зюганова
Емельян Александрович Колесников
Степанида Евгеньевна Недоплясова
Валентина Егоровна Ларюшкина
Кирилл Владимирович Наврузов
Афанасий Фомич Лимарев
Валентин Павлович Бахтияров
Алексей Богданович Мотовилов
Милана Сергеевна Евлашова
Макар Константинович Неофидов
Елена Романовна Мячина
Егор Богданович Аношкин
Акулина Витальевна Заказчикова
Фома Николаевич Лешуков
Пётр Львович Карпочкин
Вероника Олеговна Дуракова
Евдокия Трофимовна Визгалова
Клавдия Львовна Микифорова
Прасковья Васильевна Мирошникова
Анна Ивановна Недоноскова
Станислав Борисович Напалков
Александр Власиевич Дориков
Галина Егоровна Карпеева
Елена Фёдоровна Авлова
Татьяна Игоревна Мишунина
Пелагея Емельяновна Наседкина
Валентина Витальевна Бакунина
Станислав Романович Девятнин
Борис Федотович Акиншин
Лада Ксенофонтовна Момотова
Никита Олегович Ширилов
Ирина Александровна Абрамцева
Касьян Степанович Ларькин
Трофим Антонович Бандурин
Ксенофонт Константинович Бессарабов
Трофим Захарович Егошин
Елизавета Касьяновна Жукова
